source,shotID,proj_mat,proj_density,proj_diam,angle,velocity,bumper_mat,bumper_density,bumper_thick,standoff,wall_mat,wall_density,wall_yield,wall_thick,result,perforated_class
-,-,-,g/cm3,cm,deg,km/s,-,g/cm3,cm,cm,-,g/cm3,ksi,cm,-,-
CR-915,D-0917,AA2017-T4,2.8,0.318,0,2.85,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.635,NP,0
AFML-TR-70-135,F,AA2017-T4,2.8,0.318,0,2.83,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.384,P,1
CR-915,D-0910,AA2017-T4,2.8,0.318,0,2.78,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,E-16,AA2017-T4,2.8,0.318,0,2.75,AA1100-O,2.71,0.159,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-4343,P-01,AA1100-O,2.71,0.635,0,2.75,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Ryan_2011,HD0120005,AA2017-T4,2.8,0.3175,45,2.75,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.203,P,1
AFML-TR-70-135,6,AA2017-T4,2.8,0.318,0,2.73,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.31,NP,0
CR-915,E-15,AA2017-T4,2.8,0.318,0,2.72,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
AFML-TR-70-135,E,AA2017-T4,2.8,0.318,0,2.71,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.384,P,1
GM-DRL-TR-63-225,D-084,AA2017-T4,2.8,0.476,0,2.7,AA2024-T3,2.77,0.122,7.62,AA2024-T3,2.77,50,5.08,NP,0
Ryan_2011,HD9920104,AA2017-T4,2.8,0.3175,0,2.7,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.4064,P,1
AFML-TR-70-135,5,AA2017-T4,2.8,0.318,0,2.69,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.344,NP,0
CR-915,E-13,AA2017-T4,2.8,0.318,0,2.68,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,1.27,NP,0
Ryan_2011,HD0020219,AA2017-T4,2.8,0.3175,60,2.67,AA6061-T6,2.7,0.0451,5.08,AA6061-T6,2.7,40,0.16,NP,0
Ryan_2011,HD0120004,AA2017-T4,2.8,0.3175,60,2.66,AA6061-T6,2.7,0.04713,5.08,AA6061-T6,2.7,40,0.127,P,1
CR-915,E-44,AA2017-T4,2.8,0.318,0,2.65,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.254,NP,0
Ryan_2011,HD0020194,AA2017-T4,2.8,0.3175,45,2.63,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.254,NP,0
Ryan_2011,HD0020171,AA2017-T4,2.8,0.3175,60,2.63,AA6061-T6,2.7,0.04536,5.08,AA6061-T6,2.7,40,0.203,NP,0
AFML-TR-70-135,4,AA2017-T4,2.8,0.318,0,2.6,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.357,NP,0
CR-4343,P-15A,AA1100-O,2.71,0.318,0,2.6,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
Ryan_2011,HD9920118,AA2017-T4,2.8,0.3175,0,2.6,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.4572,NP,0
Ryan_2011,HD9920028,AA2017-T4,2.8,0.3175,0,2.6,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.3175,P,1
CR-4343,P-25C,AA6061-T6,2.7,0.475,0,2.59,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-915,E-45,AA2017-T4,2.8,0.318,0,2.59,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.318,NP,0
GM-DRL-TR-63-225,A-421,AA2017-T4,2.8,0.318,0,2.58,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
Codazzi_2002,MSFC-116-2,AA1100-O,2.71,0.475,0,2.57,AA6061-T6,2.7,0.08,2.54,AA6061-T6,2.7,40,0.08,P,1
Reimerdes_2006,EMI-4435,AA99.9%,2.7,0.25,0,2.57,AA2024-T3,2.77,0.1,10,AA7075-T6,2.8,73,0.2,P,1
GM-DRL-TR-63-225,A-410,AA2017-T4,2.8,0.318,0,2.56,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,5.08,NP,0
Ryan_2011,HD0020112,AA2017-T4,2.8,0.3175,45,2.56,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.318,NP,0
CR-4343,109C,AA1100-O,2.71,0.475,0,2.56,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,E-39,AA2017-T4,2.8,0.318,0,2.56,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.254,P,1
CR-915,E-42,AA2017-T4,2.8,0.318,0,2.52,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.445,NP,0
Ryan_2011,HD9820223,AA2017-T4,2.8,0.3175,0,2.5,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.254,P,1
Ryan_2011,HD0120055,AA2017-T4,2.8,0.3175,45,2.48,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.203,NP,0
CR-915,E-46,AA2017-T4,2.8,0.318,0,2.47,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.381,NP,0
CR-915,E-40,AA2017-T4,2.8,0.318,0,2.46,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-4343,231B,AA1100-O,2.71,0.475,65,2.44,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,E-43,AA2017-T4,2.8,0.318,0,2.43,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.19,NP,0
Ryan_2011,HD0020154,AA2017-T4,2.8,0.3175,45,2.42,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.406,NP,0
CR-915,E-41,AA2017-T4,2.8,0.318,0,2.4,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.381,NP,0
Ryan_2011,HD0020116,AA2017-T4,2.8,0.3175,60,2.37,AA6061-T6,2.7,0.04535,5.08,AA6061-T6,2.7,40,0.229,NP,0
Ryan_2011,HD0020241,AA2017-T4,2.8,0.3175,45,2.32,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.229,NP,0
Ryan_2011,HD0020242,AA2017-T4,2.8,0.3175,60,2.27,AA6061-T6,2.7,0.04732,5.08,AA6061-T6,2.7,40,0.18,NP,0
CR-4343,P-25B,AA6061-T6,2.7,0.475,0,2.25,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,A-408,AA2017-T4,2.8,0.318,0,2.21,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,A-418,AA2017-T4,2.8,0.476,0,2.21,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-428,AA2017-T4,2.8,0.318,0,2.21,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,A-287,AA2017-T4,2.8,0.318,0,2.2,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,E-50,AA2017-T4,2.8,0.318,0,2.14,AA1100-O,2.71,0.159,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,E-48,AA2017-T4,2.8,0.318,0,2.14,AA1100-O,2.71,0.159,5.08,AA7075-T6,2.8,73,0.159,P,1
CR-915,E-49,AA2017-T4,2.8,0.318,0,2.12,AA1100-O,2.71,0.159,5.08,AA7075-T6,2.8,73,0.254,NP,0
GM-DRL-TR-63-225,A-407,AA2017-T4,2.8,0.318,0,2.12,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,E-47,AA2017-T4,2.8,0.318,0,2.08,AA1100-O,2.71,0.159,5.08,AA7075-T6,2.8,73,0.081,P,1
CR-915,E-14,AA2017-T4,2.8,0.318,0,2.07,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-4343,109D,AA1100-O,2.71,0.475,0,2,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
Codazzi_2002,EMI-2567,AA2017-T4,2.8,0.5,0,2,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
CR-915,E-51,AA2017-T4,2.8,0.318,0,1.99,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.254,P,1
AFML-TR-70-135,3,AA2017-T4,2.8,0.318,0,1.96,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.233,NP,0
CR-915,E-10,AA2017-T4,2.8,0.318,0,1.94,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,E-12,AA2017-T4,2.8,0.318,0,1.92,AA1100-O,2.71,0.159,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,E-52,AA2017-T4,2.8,0.318,0,1.9,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,E-53,AA2017-T4,2.8,0.318,0,1.9,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.381,NP,0
CR-915,E-54,AA2017-T4,2.8,0.318,0,1.9,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.445,NP,0
CR-915,E-09,AA2017-T4,2.8,0.318,0,1.89,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,E-11,AA2017-T4,2.8,0.318,0,1.87,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
AFML-TR-70-135,2,AA2017-T4,2.8,0.318,0,1.72,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.206,NP,0
AFML-TR-70-135,C,AA2017-T4,2.8,0.318,0,1.72,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.243,P,1
AFML-TR-70-135,D,AA2017-T4,2.8,0.318,0,1.72,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.306,P,1
GM-DRL-TR-63-225,A-288,AA2017-T4,2.8,0.318,0,1.62,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,A-283,AA2017-T4,2.8,0.318,0,1.57,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,A-422,AA2017-T4,2.8,0.318,0,1.57,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,A-277,AA2017-T4,2.8,0.318,0,1.54,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,A-415,AA2017-T4,2.8,0.318,0,1.49,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
GM-DRL-TR-63-225,A-411,AA2017-T4,2.8,0.318,0,1.48,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-54201,91,AA99.9%,2.7,0.318,0,1.4,AA2024-T3,2.77,0.051,6.35,AA2024-T3,2.77,50,0.051,P,1
GM-DRL-TR-63-225,A-409,AA2017-T4,2.8,0.318,0,1.37,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,A-416,AA2017-T4,2.8,0.318,0,1.37,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
GM-DRL-TR-63-225,A-420,AA2017-T4,2.8,0.476,0,1.23,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,E-01,AA2017-T4,2.8,0.318,0,1.15,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
GM-DRL-TR-63-225,A-419,AA2017-T4,2.8,0.476,0,1.14,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,E-03,AA2017-T4,2.8,0.318,0,1.1,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,E-04,AA2017-T4,2.8,0.318,0,1.1,AA1100-O,2.71,0.159,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,E-02,AA2017-T4,2.8,0.318,0,1.09,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
GM-DRL-TR-63-225,A-413,AA2017-T4,2.8,0.318,0,1.01,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,5.08,NP,0
AFML-TR-70-135,1,AA2017-T4,2.8,0.318,0,0.97,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.174,NP,0
GM-DRL-TR-63-225,A-281,AA2017-T4,2.8,0.318,0,0.92,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
AFML-TR-70-135,A,AA2017-T4,2.8,0.318,0,0.86,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.206,P,1
AFML-TR-70-135,B,AA2017-T4,2.8,0.318,0,0.86,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.217,P,1
ESA-HIT,EMI-4154,AA2017-T4,2.8,0.5,0,0.85,AA2017-T4,2.8,0.1,20,AA2017-T4,2.8,40,0.3,NP,0
CR-915,E-05,AA2017-T4,2.8,0.318,0,0.72,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
Piekutowski_2013, 4-2011,AA2017-T4,2.8,0.2779,0,7.25,AA6061-T6,2.7,0.05969,4.699,AA2219-T87,2.84,57,0.146304,NP,0
Piekutowski_2013, 4-2079,AA2017-T4,2.8,0.1588,0,7,AA6061-T6,2.7,0.032258,2.56032,AA2219-T87,2.84,57,0.08001,P,1
Piekutowski_2013, 4-2105,AA2017-T4,2.8,0.5812,0,6.93,AA6061-T6,2.7,0.12827,10.16,AA2219-T87,2.84,57,0.32004,P,1
Piekutowski_2013, 4-2106,AA2017-T4,2.8,0.5408,0,7.02,AA6061-T6,2.7,0.12827,10.16,AA2219-T87,2.84,57,0.32004,P,1
Piekutowski_2013, 4-2107,AA2017-T4,2.8,0.1582,0,6.9,AA6061-T6,2.7,0.032512,2.60096,AA2219-T87,2.84,57,0.08128,NP,0
Piekutowski_2013, 4-2108,AA2017-T4,2.8,0.4999,0,6.9,AA6061-T6,2.7,0.12827,10.16,AA2219-T87,2.84,57,0.32004,P,1
Piekutowski_2013, 4-2109,AA2017-T4,2.8,0.4765,0,6.98,AA6061-T6,2.7,0.12827,10.16,AA2219-T87,2.84,57,0.32004,P,1
Piekutowski_2013, 4-2110,AA2017-T4,2.8,0.4511,0,7,AA6061-T6,2.7,0.12827,10.16,AA2219-T87,2.84,57,0.32004,NP,0
Piekutowski_2013, 8-3299,AA2017-T4,2.8,0.1496,0,9.64,AA6061-T6,2.7,0.032512,2.60096,AA2219-T87,2.84,57,0.08128,NP,0
Piekutowski_2013, 8-3300,AA2017-T4,2.8,0.1422,0,9.77,AA6061-T6,2.7,0.03302,2.60096,AA2219-T87,2.84,57,0.080772,NP,0
Piekutowski_2013, 8-3308,AA2017-T4,2.8,0.1435,0,8.46,AA6061-T6,2.7,0.032004,2.54,AA2219-T87,2.84,57,0.078994,NP,0
Piekutowski_2013, 8-3313,AA2017-T4,2.8,0.1496,0,8.6,AA6061-T6,2.7,0.032766,2.51968,AA2219-T87,2.84,57,0.07874,NP,0
Piekutowski_2013, 8-3315,AA2017-T4,2.8,0.2781,0,7.5,AA6061-T6,2.7,0.05969,4.699,AA2219-T87,2.84,57,0.146304,P,1
Piekutowski_2013, 8-3316,AA2017-T4,2.8,0.2715,0,8.21,AA6061-T6,2.7,0.05969,4.699,AA2219-T87,2.84,57,0.146304,P,1
Piekutowski_2013, 8-3317,AA2017-T4,2.8,0.1588,0,9.46,AA6061-T6,2.7,0.032512,2.60096,AA2219-T87,2.84,57,0.08128,P,1
Piekutowski_2013, 8-3323,AA2017-T4,2.8,0.158,0,8.49,AA6061-T6,2.7,0.032258,2.5781,AA2219-T87,2.84,57,0.080518,P,1
Piekutowski_2013, 8-3325,AA2017-T4,2.8,0.2601,0,8.78,AA6061-T6,2.7,0.05969,4.699,AA2219-T87,2.84,57,0.146304,P,1
Piekutowski_2013, 8-3326,AA2017-T4,2.8,0.1496,0,9.68,AA6061-T6,2.7,0.031242,2.51968,AA2219-T87,2.84,57,0.07874,P,1
Piekutowski_2013, 8-3327,AA2017-T4,2.8,0.2499,0,9.09,AA6061-T6,2.7,0.05969,4.699,AA2219-T87,2.84,57,0.145796,NP,0
